"variable","relative_importance","scaled_importance","percentage","model","Importance"
"OTU207_g__Candidatus_Nanosynbacter",0,0,0,"GBM",0
"OTU2418_g__Aminipila",0,0,0,"GBM",0
"OTU205_g__Candidatus_Saccharimonas",0,0,0,"GBM",0
"OTU2506_g__Pusillibacter",0,0,0,"GBM",0
"OTU1449_g__Porphyromonas",0,0,0,"GBM",0
"OTU179_g__Anaeromyxobacter",0,0,0,"GBM",0
"OTU121_g__Leptolyngbya",0,0,0,"GBM",0
"OTU2272_g__Granulicatella",0,0,0,"GBM",0
"OTU1605_g__Slackia",0,0,0,"GBM",0
"OTU2433_g__Peptostreptococcus",0,0,0,"GBM",0
"OTU2502_g__Ruminiclostridium",0,0,0,"GBM",0
"OTU1174_g__Proteus",0,0,0,"GBM",0
"OTU2232_g__Lactobacillus",0,0,0,"GBM",0
"OTU965_g__Moraxella",0,0,0,"GBM",0
"OTU1604_g__Xiamenia",0,0,0,"GBM",0
"OTU116_g__Limnospira",0,0,0,"GBM",0
"OTU960_g__Vibrio",0,0,0,"GBM",0
"OTU1951_g__Tannockella",0,0,0,"GBM",0
"OTU2370_g__Thermanaeromonas",0,0,0,"GBM",0
"OTU2436_g__Romboutsia",0,0,0,"GBM",0
"OTU66_g__Gemmatirosa",0,0,0,"GBM",0
"OTU167_g__Pyramidobacter",0,0,0,"GBM",0
"OTU2199_g__Lactiplantibacillus",0,0,0,"GBM",0
"OTU2545_g__Anaeropeptidivorans",0,0,0,"GBM",0
"OTU84_g__Cetobacterium",0,0,0,"GBM",0
"OTU2445_g__Geosporobacter",0,0,0,"GBM",0
"OTU2450_g__Serpentinicella",0,0,0,"GBM",0
"OTU1623_g__Olsenella",0,0,0,"GBM",0
"OTU1721_g__Rhodococcus",0,0,0,"GBM",0
"OTU2542_g__Wansuia",0,0,0,"GBM",0
"OTU1592_g__Thermoleophilum",0,0,0,"GBM",0
"OTU1876_g__Schaalia",0,0,0,"GBM",0
"OTU1937_g__Parvimonas",0,0,0,"GBM",0
"OTU2386_g__Heliorestis",0,0,0,"GBM",0
"OTU2393_g__Desulfotomaculum",0,0,0,"GBM",0
"OTU2504_g__Ethanoligenens",0,0,0,"GBM",0
"OTU65_g__Candidatus_Koribacter",0,0,0,"GBM",0
"OTU168_g__Cloacibacillus",0,0,0,"GBM",0
"OTU631_g__Sphaerotilus",0,0,0,"GBM",0
"OTU2371_g__Ammonifex",0,0,0,"GBM",0
"OTU1172_g__Morganella",0,0,0,"GBM",0
"OTU2573_g__Lacrimispora",0,0,0,"GBM",0
"OTU58_g__Paludibaculum",0,0,0,"GBM",0
"OTU1304_g__Frederiksenia",0,0,0,"GBM",0
"OTU1609_g__Gordonibacter",0,0,0,"GBM",0
"OTU284_g__Oleidesulfovibrio",0,0,0,"GBM",0
"OTU845_g__Stenotrophomonas",0,0,0,"GBM",0
"OTU2429_g__Peptacetobacter",0,0,0,"GBM",0
"OTU1228_g__Shigella",0,0,0,"GBM",0
"OTU2101_g__Lysinibacillus",0,0,0,"GBM",0
"OTU2674_g__Gemella",0,0,0,"GBM",0
"OTU32_g__Dissulfurispira",0,0,0,"GBM",0
"OTU1619_g__Atopobium",0,0,0,"GBM",0
"OTU1163_g__Yersinia",0,0,0,"GBM",0
"OTU1569_g__Mesomycoplasma",0,0,0,"GBM",0
"OTU2422_g__Alkalibacter",0,0,0,"GBM",0
"OTU1454_g__Coprobacter",0,0,0,"GBM",0
"OTU169_g__Aminomonas",0,0,0,"GBM",0
"OTU2382_g__Desulfoscipio",0,0,0,"GBM",0
"OTU1235_g__Jejubacter",0,0,0,"GBM",0
"OTU1549_g__Pelolinea",0,0,0,"GBM",0
"OTU1601_g__Berryella",0,0,0,"GBM",0
"OTU2357_g__Halothermothrix",0,0,0,"GBM",0
"OTU69_g__Gemmatimonas",0,0,0,"GBM",0
"OTU917_g__Alteromonas",0,0,0,"GBM",0
"OTU1232_g__Candidatus_Moranella",0,0,0,"GBM",0
"OTU1483_g__Pseudoprevotella",0,0,0,"GBM",0
"OTU1124_g__Buchnera",0,0,0,"GBM",0
"OTU1596_g__Aquihabitans",0,0,0,"GBM",0
"OTU611_g__Conchiformibius",0,0,0,"GBM",0
"OTU1837_g__Arthrobacter",0,0,0,"GBM",0
"OTU2095_g__Anoxybacillus",0,0,0,"GBM",0
"OTU2447_g__Caloramator",0,0,0,"GBM",0
"OTU2451_g__Alkaliphilus",0,0,0,"GBM",0
"OTU2564_g__Wujia",0.394172430038452,1,0.0167647397149286,"GLM",1
"OTU1484_g__Paraprevotella",0.323234677314758,0.820033702720472,0.0137476515835779,"GLM",0.820033702720472
"OTU1837_g__Arthrobacter",0.322204858064651,0.817421091660875,0.0137038518391874,"GLM",0.817421091660875
"OTU2571_g__Butyrivibrio",0.304761081933975,0.773166915565975,0.0129619420956578,"GLM",0.773166915565975
"OTU2433_g__Peptostreptococcus",0.295383244752884,0.749375710330803,0.0125630887323857,"GLM",0.749375710330803
"OTU2357_g__Halothermothrix",0.295375138521194,0.749355145138842,0.0125627439622953,"GLM",0.749355145138842
"OTU2418_g__Aminipila",0.291415840387344,0.739310561012388,0.0123943491238705,"GLM",0.739310561012388
"OTU1844_g__Rothia",0.288180023431778,0.731101420268448,0.0122567250160152,"GLM",0.731101420268448
"OTU2436_g__Romboutsia",0.281700074672699,0.714662044337344,0.0119811231574544,"GLM",0.714662044337344
"OTU2546_g__Faecalicatena",0.271905124187469,0.689812639004064,0.0115645293449712,"GLM",0.689812639004064
"OTU2511_g__Anaerotruncus",0.267664879560471,0.679055304640052,0.011384185434332,"GLM",0.679055304640052
"OTU1937_g__Parvimonas",0.260072112083435,0.659792751253721,0.0110612537405653,"GLM",0.659792751253721
"OTU2323_g__Streptococcus",0.252542078495026,0.640689351283117,0.0107409902123879,"GLM",0.640689351283117
"OTU2575_g__Anaerobutyricum",0.251944601535797,0.639173575663878,0.0107155786286651,"GLM",0.639173575663878
"OTU1172_g__Morganella",0.249330565333366,0.632541868311398,0.0106043997810352,"GLM",0.632541868311398
"OTU2517_g__Fastidiosipila",0.242894798517227,0.616214580237213,0.0103306770462209,"GLM",0.616214580237213
"OTU1959_g__Longicatena",0.242262735962868,0.614611062319185,0.0103037944856969,"GLM",0.614611062319185
"OTU84_g__Cetobacterium",0.241042122244835,0.611514413175272,0.0102518799688108,"GLM",0.611514413175272
"OTU2565_g__Qiania",0.235485643148422,0.597417843570263,0.0100155546485094,"GLM",0.597417843570263
"OTU2555_g__Marvinbryantia",0.232491552829742,0.589821953826305,0.00988821153404866,"GLM",0.589821953826305
"OTU1304_g__Frederiksenia",0.23205828666687,0.588722774558922,0.00986978407973093,"GLM",0.588722774558922
"OTU2544_g__Herbinix",0.22955434024334,0.58237036065903,0.00976328751413774,"GLM",0.58237036065903
"OTU1174_g__Proteus",0.227932259440422,0.578255205261786,0.00969429800501647,"GLM",0.578255205261786
"OTU1098_g__Pseudomonas",0.224827513098717,0.570378585526097,0.00956224852531417,"GLM",0.570378585526097
"OTU2450_g__Serpentinicella",0.219216912984848,0.556144713021819,0.00932362135764447,"GLM",0.556144713021819
"OTU1614_g__Adlercreutzia",0.217905551195145,0.552817839578196,0.00926784719029762,"GLM",0.552817839578196
"OTU2451_g__Alkaliphilus",0.217748582363129,0.552419615805923,0.00926117107240716,"GLM",0.552419615805923
"OTU2419_g__Emergencia",0.217738315463066,0.552393569083016,0.00926073440587721,"GLM",0.552393569083016
"OTU2270_g__Carnobacterium",0.211948052048683,0.537703897829707,0.00901446589081761,"GLM",0.537703897829707
"OTU2542_g__Wansuia",0.211797714233398,0.537322496686887,0.00900807179993126,"GLM",0.537322496686887
"OTU2566_g__Simiaoa",0.210946217179298,0.535162282046769,0.0089718563637613,"GLM",0.535162282046769
"OTU2529_g__Ruminococcus",0.206619039177895,0.52418440112044,0.00878781504740992,"GLM",0.52418440112044
"OTU1456_g__Odoribacter",0.206249579787254,0.523247097132426,0.0087721013900171,"GLM",0.523247097132426
"OTU2279_g__Lactococcus",0.205741658806801,0.521958521519961,0.00875049875527112,"GLM",0.521958521519961
"OTU1454_g__Coprobacter",0.204473957419395,0.518742412805098,0.00869658152977153,"GLM",0.518742412805098
"OTU2386_g__Heliorestis",0.200806140899658,0.509437306105019,0.00854058383792507,"GLM",0.509437306105019
"OTU2422_g__Alkalibacter",0.199320659041405,0.505668696874514,0.00847740408508837,"GLM",0.505668696874514
"OTU69_g__Gemmatimonas",0.194130152463913,0.492500585200683,0.00825664412033948,"GLM",0.492500585200683
"OTU704_g__Oxalobacter",0.193959802389145,0.49206841374021,0.00824939887829242,"GLM",0.49206841374021
"OTU2522_g__Solibaculum",0.190929070115089,0.484379564792149,0.00812049732697079,"GLM",0.484379564792149
"OTU2551_g__Pseudobutyrivibrio",0.190032064914703,0.482103897769221,0.00808234636165355,"GLM",0.482103897769221
"OTU2370_g__Thermanaeromonas",0.188552677631378,0.478350750236348,0.00801942582015321,"GLM",0.478350750236348
"OTU2432_g__Filifactor",0.184017151594162,0.466844298512229,0.00782652315195597,"GLM",0.466844298512229
"OTU1480_g__Parabacteroides",0.183174252510071,0.464705896584908,0.00779067340023852,"GLM",0.464705896584908
"OTU32_g__Dissulfurispira",0.182209596037865,0.462258600937894,0.00774964512571085,"GLM",0.462258600937894
"OTU2523_g__Subdoligranulum",0.178699031472206,0.45335243627966,0.00760033559335726,"GLM",0.45335243627966
"OTU2371_g__Ammonifex",0.176713451743126,0.448315098359079,0.00751588593426259,"GLM",0.448315098359079
"OTU1628_g__Collinsella",0.175924107432365,0.446312562791882,0.00748231394670864,"GLM",0.446312562791882
"OTU2513_g__Acetivibrio",0.175174340605736,0.444410433750141,0.00745042524841965,"GLM",0.444410433750141
"OTU2454_g__Sarcina",0.174475714564323,0.442638046875331,0.0074207116437893,"GLM",0.442638046875331
"OTU2600_g__Roseburia",0.167663425207138,0.42535553587749,0.0071309748452901,"GLM",0.42535553587749
"OTU743_g__Sutterella",0.167194947600365,0.424167026557526,0.00711104979589214,"GLM",0.424167026557526
"OTU1473_g__Alistipes",0.167083486914635,0.423884255168063,0.00710630920714896,"GLM",0.423884255168063
"OTU2193_g__Fructilactobacillus",0.166017189621925,0.421179100744641,0.00706095799735161,"GLM",0.421179100744641
"OTU1623_g__Olsenella",0.165279775857925,0.419308310938444,0.00702959469318938,"GLM",0.419308310938444
"OTU2562_g__Anaeromicropila",0.164910569787025,0.418371649612679,0.00701389180986188,"GLM",0.418371649612679
"OTU2444_g__Paraclostridium",0.162043824791908,0.411098829961549,0.00689196488141707,"GLM",0.411098829961549
"OTU965_g__Moraxella",0.161349594593048,0.409337595166938,0.00686243823850854,"GLM",0.409337595166938
"OTU2242_g__Ligilactobacillus",0.158520892262459,0.40216128826411,0.00674212932116819,"GLM",0.40216128826411
"OTU1948_g__Turicibacter",0.158416047692299,0.401895301700439,0.00673767012566057,"GLM",0.401895301700439
"OTU1942_g__Catenibacterium",0.157041072845459,0.398407044425049,0.00667919040037995,"GLM",0.398407044425049
"OTU1960_g__Amedibacterium",0.156391069293022,0.396758010898342,0.00665154478252352,"GLM",0.396758010898342
"OTU1463_g__Sodaliphilus",0.152545914053917,0.387003002820456,0.00648800461118073,"GLM",0.387003002820456
"OTU2584_g__Mediterraneibacter",0.150736451148987,0.382412466377423,0.0064110454625614,"GLM",0.382412466377423
"OTU845_g__Stenotrophomonas",0.149986162781715,0.380509014207523,0.00637913458237321,"GLM",0.380509014207523
"OTU611_g__Conchiformibius",0.149617314338684,0.379573260169639,0.00636344690949088,"GLM",0.379573260169639
"OTU2232_g__Lactobacillus",0.148000910878181,0.3754725079675,0.0062946988661866,"GLM",0.3754725079675
"OTU1601_g__Berryella",0.147261679172516,0.373597106114576,0.00626325824226144,"GLM",0.373597106114576
"OTU2341_g__Megasphaera",0.145913198590279,0.370176063749676,0.00620590535746014,"GLM",0.370176063749676
"OTU1259_g__Salmonella",0.142619177699089,0.361819261903163,0.00606580574965412,"GLM",0.361819261903163
"OTU2427_g__Eubacterium",0.142059579491615,0.360399583191948,0.00604200520558177,"GLM",0.360399583191948
"OTU2518_g__Ruthenibacterium",0.140964925289154,0.357622488400324,0.00599544793423652,"GLM",0.357622488400324
"OTU58_g__Paludibaculum",0.140337720513344,0.356031294476008,0.00596877198225938,"GLM",0.356031294476008
"OTU1298_g__Escherichia",0.140127524733543,0.355498036024168,0.00595983204311349,"GLM",0.355498036024168
"OTU2524_g__Vescimonas",0.138142496347427,0.35046209683907,0.00587540583345511,"GLM",0.35046209683907
"OTU2445_g__Geosporobacter",0.133705422282219,0.339205413907755,0.00568669047405815,"GLM",0.339205413907755
"OTU1876_g__Schaalia",0.133096471428871,0.337660529469013,0.00566079088855299,"GLM",0.337660529469013
"OTU1597_g__Actinomarinicola",0.131998896598816,0.334876025159698,0.00561410939857222,"GLM",0.334876025159698
"OTU1549_g__Pelolinea",0.129787802696228,0.329266566623056,0.00552006828626374,"GLM",0.329266566623056
"OTU2509_g__Caproicibacterium",0.129474923014641,0.32847280313849,0.00550676104804978,"GLM",0.32847280313849
"OTU2438_g__Terrisporobacter",0.128514036536217,0.326035071817884,0.00546589311696489,"GLM",0.326035071817884
"OTU2567_g__Lachnoanaerobaculum",0.127949222922325,0.324602161825076,0.00544187075390054,"GLM",0.324602161825076
"OTU1449_g__Porphyromonas",0.12718877196312,0.322672927557902,0.00540952764356224,"GLM",0.322672927557902
"OTU2678_g__Massilistercora",0.126949951052666,0.322067048271949,0.00539937023503458,"GLM",0.322067048271949
"OTU2448_g__Hungatella",0.124671801924706,0.31628747325769,0.00530247716425762,"GLM",0.31628747325769
"OTU66_g__Gemmatirosa",0.123887747526169,0.314298357990394,0.00526913016453841,"GLM",0.314298357990394
"OTU1531_g__Bacteroides",0.123633429408073,0.313653162896281,0.00525831363672025,"GLM",0.313653162896281
"OTU2447_g__Caloramator",0.123265616595745,0.312720036212884,0.00524267001075205,"GLM",0.312720036212884
"OTU2101_g__Lysinibacillus",0.12171246111393,0.3087797416528,0.0051766119980521,"GLM",0.3087797416528
"OTU1607_g__Denitrobacterium",0.118616364896297,0.300925066942724,0.00504493042099224,"GLM",0.300925066942724
"OTU168_g__Cloacibacillus",0.117330126464367,0.297661930472715,0.00499022478741825,"GLM",0.297661930472715
"OTU2573_g__Lacrimispora",0.117295667529106,0.29757450950505,0.00498875919764972,"GLM",0.29757450950505
"OTU1181_g__Sodalis",0.115897864103317,0.294028337019946,0.00492930853895271,"GLM",0.294028337019946
"OTU1177_g__Providencia",0.111829154193401,0.283706179507512,0.00475626025496026,"GLM",0.283706179507512
"OTU2498_g__Clostridium",0.111771181225777,0.283559104361696,0.00475379457842211,"GLM",0.283559104361696
"OTU2332_g__Megamonas",0.109271220862865,0.277216802941306,0.00464746754591566,"GLM",0.277216802941306
"OTU2563_g__Tyzzerella",0.108580701053143,0.275464981258457,0.00461809871137572,"GLM",0.275464981258457
"OTU1507_g__Prevotella",0.106711179018021,0.270722077156971,0.00453858515862144,"GLM",0.270722077156971
"OTU740_g__Turicimonas",0.106016017496586,0.268958479633504,0.00450901890517863,"GLM",0.268958479633504
"OTU2588_g__Lachnospira",0.104380220174789,0.264808525965672,0.00443944601210841,"GLM",0.264808525965672
"OTU121_g__Leptolyngbya",0.103461794555187,0.26247851617906,0.00440038400450262,"GLM",0.26247851617906
"OTU1596_g__Aquihabitans",0.102569326758385,0.260214360371117,0.00436242602170842,"GLM",0.260214360371117
"OTU2330_g__Selenomonas",0.100069589912891,0.253872626005653,0.00425610849573019,"GLM",0.253872626005653
"OTU1962_g__Allobaculum",0.0977107211947441,0.247888268556003,0.00415578230072572,"GLM",0.247888268556003
"OTU1951_g__Tannockella",0.09763153642416,0.247687379897767,0.0041524144546587,"GLM",0.247687379897767
"OTU1964_g__Faecalibacillus",0.0967772603034973,0.245520114874743,0.00411608082065444,"GLM",0.245520114874743
"OTU2554_g__Enterocloster",0.0966203138232231,0.245121947807962,0.00410940565341681,"GLM",0.245121947807962
"OTU2541_g__Faecalibacterium",0.0959938615560532,0.243532662968561,0.00408276170675137,"GLM",0.243532662968561
"OTU1609_g__Gordonibacter",0.0943406000733376,0.239338403409225,0.00401244603694224,"GLM",0.239338403409225
"OTU1481_g__Hoylesella",0.0915765687823296,0.232326164398145,0.00389488767510261,"GLM",0.232326164398145
"OTU1592_g__Thermoleophilum",0.0879178568720818,0.22304415573536,0.00373927721583931,"GLM",0.22304415573536
"OTU2679_g__Intestinimonas",0.0868561565876007,0.220350663741571,0.00369412152363919,"GLM",0.220350663741571
"OTU1923_g__Bifidobacterium",0.0860807821154594,0.218383569107211,0.00366114369409951,"GLM",0.218383569107211
"OTU2677_g__Flintibacter",0.0856911912560463,0.217395192372249,0.0036445738153976,"GLM",0.217395192372249
"OTU918_g__Succinivibrio",0.0833094641566277,0.211352844105562,0.00354327541943964,"GLM",0.211352844105562
"OTU179_g__Anaeromyxobacter",0.081387385725975,0.206476606489286,0.00346152656501462,"GLM",0.206476606489286
"OTU2429_g__Peptacetobacter",0.0810749381780624,0.205683939310909,0.00344823770608856,"GLM",0.205683939310909
"OTU1606_g__Raoultibacter",0.0807978212833405,0.204980904614406,0.00343645151239112,"GLM",0.204980904614406
"OTU2157_g__Staphylococcus",0.0804306119680405,0.204049308979307,0.00342083355404913,"GLM",0.204049308979307
"OTU2413_g__Christensenella",0.0790523886680603,0.200552810505668,0.00336221566722492,"GLM",0.200552810505668
"OTU2674_g__Gemella",0.078790582716465,0.199888619071554,0.00335108067071112,"GLM",0.199888619071554
"OTU2579_g__Coprococcus",0.0776157379150391,0.196908083874531,0.00330111277392184,"GLM",0.196908083874531
"OTU1952_g__Faecalitalea",0.0764878392219543,0.19404664911367,0.00325314156494477,"GLM",0.19404664911367
"OTU1235_g__Jejubacter",0.0746692344546318,0.18943292012419,0.0031757935993209,"GLM",0.18943292012419
"OTU2382_g__Desulfoscipio",0.074080727994442,0.18793990230929,0.00315076354426435,"GLM",0.18793990230929
"OTU65_g__Candidatus_Koribacter",0.07270747423172,0.184456011356825,0.00309235701925109,"GLM",0.184456011356825
"OTU2560_g__Lachnoclostridium",0.0719664469361305,0.182576054162667,0.00306084002621582,"GLM",0.182576054162667
"OTU1124_g__Buchnera",0.0717263147234917,0.181966848154486,0.00305062684605589,"GLM",0.181966848154486
"OTU1455_g__Barnesiella",0.0716288015246391,0.181719460992367,0.00304647946467416,"GLM",0.181719460992367
"OTU917_g__Alteromonas",0.0699361115694046,0.177425172944192,0.00297448684328557,"GLM",0.177425172944192
"OTU999_g__Acinetobacter",0.069774903357029,0.177016194030167,0.00296763041824305,"GLM",0.177016194030167
"OTU2337_g__Phascolarctobacterium",0.0691374540328979,0.175399010088436,0.00294051875038878,"GLM",0.175399010088436
"OTU2505_g__Monoglobus",0.0689198598265648,0.174846982118566,0.00293126414515853,"GLM",0.174846982118566
"OTU1679_g__Cutibacterium",0.0686231032013893,0.174094122195951,0.0029186426445141,"GLM",0.174094122195951
"OTU2502_g__Ruminiclostridium",0.0682545229792595,0.173159048623977,0.00290296637946564,"GLM",0.173159048623977
"OTU1619_g__Atopobium",0.0681650787591934,0.172932132144665,0.00289916218375295,"GLM",0.172932132144665
"OTU2587_g__Anaerostipes",0.0678739920258522,0.172193656515325,0.00288678183204125,"GLM",0.172193656515325
"OTU1536_g__Phocaeicola",0.0678073763847351,0.172024655245727,0.00288394856974494,"GLM",0.172024655245727
"OTU2504_g__Ethanoligenens",0.0666158199310303,0.169001723242115,0.00283326990152845,"GLM",0.169001723242115
"OTU1293_g__Enterobacter",0.0660139545798302,0.167474814444507,0.00280767167296813,"GLM",0.167474814444507
"OTU1322_g__Haemophilus",0.0657351091504097,0.166767394523247,0.00279581196211906,"GLM",0.166767394523247
"OTU2272_g__Granulicatella",0.0643221437931061,0.163182756812371,0.0027357164439239,"GLM",0.163182756812371
"OTU1604_g__Xiamenia",0.0635642856359482,0.161260100382331,0.00270348360931304,"GLM",0.161260100382331
"OTU2251_g__Limosilactobacillus",0.0613930486142635,0.155751757189803,0.00261113766942981,"GLM",0.155751757189803
"OTU2516_g__Oscillibacter",0.0612017288804054,0.155266386526412,0.0026030005565928,"GLM",0.155266386526412
"OTU169_g__Aminomonas",0.0610741153359413,0.154942635967674,0.00259757296274299,"GLM",0.154942635967674
"OTU2393_g__Desulfotomaculum",0.0609434433281422,0.154611126207373,0.00259201528789859,"GLM",0.154611126207373
"OTU207_g__Candidatus_Nanosynbacter",0.0581119395792484,0.147427712216147,0.00247158722207111,"GLM",0.147427712216147
"OTU284_g__Oleidesulfovibrio",0.0566480569541454,0.143713899393266,0.00240932611674555,"GLM",0.143713899393266
"OTU739_g__Ralstonia",0.0565594136714935,0.143489014860771,0.00240555598609235,"GLM",0.143489014860771
"OTU167_g__Pyramidobacter",0.0558146685361862,0.14159962565302,0.00237388086780422,"GLM",0.14159962565302
"OTU1569_g__Mesomycoplasma",0.0557633303105831,0.141469382587573,0.00237169737671232,"GLM",0.141469382587573
"OTU1163_g__Yersinia",0.055452223867178,0.140680117738748,0.00235846555695563,"GLM",0.140680117738748
"OTU2411_g__Candidatus_Formimonas",0.0517219640314579,0.131216594794345,0.00219981205800645,"GLM",0.131216594794345
"OTU2396_g__Petrocella",0.0489647760987282,0.124221717114897,0.00208254475437274,"GLM",0.124221717114897
"OTU2549_g__Anaerocolumna",0.0476729683578014,0.12094445152633,0.00202760224980373,"GLM",0.12094445152633
"OTU227_g__Akkermansia",0.0460537485778332,0.116836554432132,0.00195873442424378,"GLM",0.116836554432132
"OTU2439_g__Paeniclostridium",0.0452996268868446,0.114923377270261,0.00192666050709647,"GLM",0.114923377270261
"OTU2545_g__Anaeropeptidivorans",0.0427921041846275,0.108561890491563,0.00182001183705163,"GLM",0.108561890491563
"OTU2577_g__Dorea",0.0421231687068939,0.106864827412675,0.00179156101625427,"GLM",0.106864827412675
"OTU2199_g__Lactiplantibacillus",0.0420777536928654,0.10674961130275,0.00178962944816041,"GLM",0.10674961130275
"OTU1483_g__Pseudoprevotella",0.0404612496495247,0.102648603925895,0.00172087712691843,"GLM",0.102648603925895
"OTU2136_g__Bacillus",0.0402898341417313,0.102213729503611,0.00171358657042015,"GLM",0.102213729503611
"OTU2519_g__Flavonifractor",0.0400008447468281,0.101480574739654,0.00170129542163166,"GLM",0.101480574739654
"OTU929_g__Aeromonas",0.0394102036952972,0.0999821415502163,0.00167617457923053,"GLM",0.0999821415502163
"OTU116_g__Limnospira",0.038794681429863,0.098420585696667,0.00164999550179545,"GLM",0.098420585696667
"OTU2095_g__Anoxybacillus",0.0385781563818455,0.0978712701395227,0.00164078636945856,"GLM",0.0978712701395227
"OTU1945_g__Thomasclavelia",0.037583701312542,0.0953483766200381,0.00159849071627593,"GLM",0.0953483766200381
"OTU1612_g__Eggerthella",0.0350638665258884,0.0889556545658658,0.00149131839496784,"GLM",0.0889556545658658
"OTU2547_g__Sellimonas",0.0349657908082008,0.0887068403155184,0.0014871470888234,"GLM",0.0887068403155184
"OTU2506_g__Pusillibacter",0.0306112393736839,0.0776595140626597,0.00130194153964833,"GLM",0.0776595140626597
"OTU1232_g__Candidatus_Moranella",0.0275187138468027,0.0698138980550167,0.00117041182937692,"GLM",0.0698138980550167
"OTU631_g__Sphaerotilus",0.027171865105629,0.0689339563981639,0.00115565983653546,"GLM",0.0689339563981639
"OTU2265_g__Enterococcus",0.0258616469800472,0.0656099843855756,0.00109993431092471,"GLM",0.0656099843855756
"OTU2348_g__Veillonella",0.0257200840860605,0.0652508448740352,0.00109391343049238,"GLM",0.0652508448740352
"OTU2597_g__Blautia",0.0235149022191763,0.0596563849401704,0.00100012376585554,"GLM",0.0596563849401704
"OTU960_g__Vibrio",0.0234004389494658,0.0593659961128763,0.000995255472749836,"GLM",0.0593659961128763
"OTU2561_g__Anaerotignum",0.0213900879025459,0.0542658143301887,0.000909752252664257,"GLM",0.0542658143301887
"OTU2345_g__Dialister",0.0212787371128798,0.0539833217427307,0.000905016337964127,"GLM",0.0539833217427307
"OTU1721_g__Rhodococcus",0.0189533904194832,0.0480840083555165,0.000806115884530688,"GLM",0.0480840083555165
"OTU2515_g__Acutalibacter",0.0137238185852766,0.0348167896570996,0.000583694416310694,"GLM",0.0348167896570996
"OTU2521_g__Dysosmobacter",0.0135300243273377,0.034325141223139,0.000575452058284092,"GLM",0.034325141223139
"OTU2437_g__Clostridioides",0.0131259309127927,0.0332999720744351,0.000558265364342296,"GLM",0.0332999720744351
"OTU1605_g__Slackia",0.0121274385601282,0.0307668361253606,0.000515797999493533,"GLM",0.0307668361253606
"OTU2507_g__Pseudoclostridium",0.0102773336693645,0.0260731925577897,0.000437110286768558,"GLM",0.0260731925577897
"OTU1438_g__Spirosoma",0.00868503376841545,0.0220335901411679,0.000369387403702098,"GLM",0.0220335901411679
"OTU1257_g__Klebsiella",0.00809198804199696,0.0205290563858248,0.000344164286901446,"GLM",0.0205290563858248
"OTU291_g__Desulfovibrio",0.00753762340173125,0.0191226550294143,0.000320586334226501,"GLM",0.0191226550294143
