"variable","relative_importance","scaled_importance","percentage","model","Importance"
"OTU1583_g__Rubrobacter",0.00752935605123639,0.0191016810853613,0.000320234711513657,"GLM",0.0191016810853613
"OTU92_g__Fusobacterium",0.00636770017445087,0.0161546056730292,0.000270827759305643,"GLM",0.0161546056730292
"OTU1228_g__Shigella",0.00606497656553984,0.0153866077466356,0.000257952473968051,"GLM",0.0153866077466356
"OTU1615_g__Phoenicibacter",0.00536581454798579,0.0136128611213685,0.000228216073475214,"GLM",0.0136128611213685
"OTU2333_g__Acidaminococcus",0.00353239150717854,0.00896153875306285,0.000150237864640345,"GLM",0.00896153875306285
"OTU205_g__Candidatus_Saccharimonas",0.00109044602140784,0.00276641880128823,4.6378291146082e-05,"GLM",0.00276641880128823
"OTU1458_g__Butyricimonas",0.000236821637372486,0.000600807208534052,1.00723764699262e-05,"GLM",0.000600807208534052
"OTU227_g__Akkermansia",1,1,0.00735448871893447,"DeepLearning",1
"OTU611_g__Conchiformibius",0.98164689540863,0.98164689540863,0.00721951101825981,"DeepLearning",0.98164689540863
"OTU2544_g__Herbinix",0.974857449531555,0.974857449531555,0.00716957811514905,"DeepLearning",0.974857449531555
"OTU2199_g__Lactiplantibacillus",0.957061946392059,0.957061946392059,0.00703870128806186,"DeepLearning",0.957061946392059
"OTU739_g__Ralstonia",0.945779502391815,0.945779502391815,0.00695572468094006,"DeepLearning",0.945779502391815
"OTU1959_g__Longicatena",0.931902229785919,0.931902229785919,0.00685366443611042,"DeepLearning",0.931902229785919
"OTU2341_g__Megasphaera",0.91953319311142,0.91953319311142,0.00676269649542372,"DeepLearning",0.91953319311142
"OTU1531_g__Bacteroides",0.913690328598022,0.913690328598022,0.00671972521427368,"DeepLearning",0.913690328598022
"OTU1623_g__Olsenella",0.897591531276703,0.897591531276703,0.00660132679098562,"DeepLearning",0.897591531276703
"OTU2193_g__Fructilactobacillus",0.896718442440033,0.896718442440033,0.00659490566898571,"DeepLearning",0.896718442440033
"OTU2345_g__Dialister",0.891942083835602,0.891942083835602,0.00655977799351183,"DeepLearning",0.891942083835602
"OTU2157_g__Staphylococcus",0.890009641647339,0.890009641647339,0.00654556586923826,"DeepLearning",0.890009641647339
"OTU1456_g__Odoribacter",0.887887895107269,0.887887895107269,0.00652996150824488,"DeepLearning",0.887887895107269
"OTU2587_g__Anaerostipes",0.883116126060486,0.883116126060486,0.00649486758662095,"DeepLearning",0.883116126060486
"OTU2433_g__Peptostreptococcus",0.88262277841568,0.88262277841568,0.00649123926693271,"DeepLearning",0.88262277841568
"OTU2506_g__Pusillibacter",0.878529667854309,0.878529667854309,0.00646113653148376,"DeepLearning",0.878529667854309
"OTU2502_g__Ruminiclostridium",0.874840497970581,0.874840497970581,0.00643400457319165,"DeepLearning",0.874840497970581
"OTU1483_g__Pseudoprevotella",0.871768355369568,0.871768355369568,0.00641141053508954,"DeepLearning",0.871768355369568
"OTU2370_g__Thermanaeromonas",0.869953453540802,0.869953453540802,0.00639806286006391,"DeepLearning",0.869953453540802
"OTU2251_g__Limosilactobacillus",0.86701101064682,0.86701101064682,0.00637642269699401,"DeepLearning",0.86701101064682
"OTU1455_g__Barnesiella",0.866229355335236,0.866229355335236,0.00637067402182286,"DeepLearning",0.866229355335236
"OTU1098_g__Pseudomonas",0.862595856189728,0.862595856189728,0.00634395149334697,"DeepLearning",0.862595856189728
"OTU1507_g__Prevotella",0.859434068202972,0.859434068202972,0.00632069815926671,"DeepLearning",0.859434068202972
"OTU1604_g__Xiamenia",0.856069624423981,0.856069624423981,0.00629595439544863,"DeepLearning",0.856069624423981
"OTU2588_g__Lachnospira",0.855165958404541,0.855165958404541,0.00628930839390298,"DeepLearning",0.855165958404541
"OTU167_g__Pyramidobacter",0.852957785129547,0.852957785129547,0.00627306840846258,"DeepLearning",0.852957785129547
"OTU2522_g__Solibaculum",0.85077428817749,0.85077428817749,0.00625700990476085,"DeepLearning",0.85077428817749
"OTU845_g__Stenotrophomonas",0.850184202194214,0.850184202194214,0.00625267012405364,"DeepLearning",0.850184202194214
"OTU1615_g__Phoenicibacter",0.84478485584259,0.84478485584259,0.00621296069222101,"DeepLearning",0.84478485584259
"OTU1923_g__Bifidobacterium",0.839282393455505,0.839282393455505,0.00617249289466883,"DeepLearning",0.839282393455505
"OTU1124_g__Buchnera",0.833063662052155,0.833063662052155,0.0061267573047168,"DeepLearning",0.833063662052155
"OTU2551_g__Pseudobutyrivibrio",0.832331418991089,0.832331418991089,0.00612137203138468,"DeepLearning",0.832331418991089
"OTU2232_g__Lactobacillus",0.83161062002182,0.83161062002182,0.00611607092349657,"DeepLearning",0.83161062002182
"OTU169_g__Aminomonas",0.826846957206726,0.826846957206726,0.00608103661906216,"DeepLearning",0.826846957206726
"OTU2419_g__Emergencia",0.824997663497925,0.824997663497925,0.00606743600934278,"DeepLearning",0.824997663497925
"OTU1609_g__Gordonibacter",0.822287976741791,0.822287976741791,0.00604750764866295,"DeepLearning",0.822287976741791
"OTU2509_g__Caproicibacterium",0.819916367530823,0.819916367530823,0.00603006567547516,"DeepLearning",0.819916367530823
"OTU121_g__Leptolyngbya",0.818027973175049,0.818027973175049,0.00601617750048872,"DeepLearning",0.818027973175049
"OTU1463_g__Sodaliphilus",0.816019535064697,0.816019535064697,0.00600140646506346,"DeepLearning",0.816019535064697
"OTU929_g__Aeromonas",0.813033819198608,0.813033819198608,0.00597944805140837,"DeepLearning",0.813033819198608
"OTU2597_g__Blautia",0.811673998832703,0.811673998832703,0.00596944726786754,"DeepLearning",0.811673998832703
"OTU2437_g__Clostridioides",0.807538628578186,0.807538628578186,0.00593903373398208,"DeepLearning",0.807538628578186
"OTU631_g__Sphaerotilus",0.807506203651428,0.807506203651428,0.00593879526522403,"DeepLearning",0.807506203651428
"OTU2454_g__Sarcina",0.806965589523315,0.806965589523315,0.00593481932471752,"DeepLearning",0.806965589523315
"OTU1257_g__Klebsiella",0.806133806705475,0.806133806705475,0.00592870198736711,"DeepLearning",0.806133806705475
"OTU2439_g__Paeniclostridium",0.803680241107941,0.803680241107941,0.00591065726685888,"DeepLearning",0.803680241107941
"OTU1458_g__Butyricimonas",0.800542533397675,0.800542533397675,0.00588758103090041,"DeepLearning",0.800542533397675
"OTU1607_g__Denitrobacterium",0.793295383453369,0.793295383453369,0.00583428194839059,"DeepLearning",0.793295383453369
"OTU2332_g__Megamonas",0.792933404445648,0.792933404445648,0.00583161977786182,"DeepLearning",0.792933404445648
"OTU1298_g__Escherichia",0.791461169719696,0.791461169719696,0.00582079224417818,"DeepLearning",0.791461169719696
"OTU2561_g__Anaerotignum",0.790611684322357,0.790611684322357,0.00581454471340655,"DeepLearning",0.790611684322357
"OTU1614_g__Adlercreutzia",0.787611126899719,0.787611126899719,0.00579247714769125,"DeepLearning",0.787611126899719
"OTU1473_g__Alistipes",0.786241710186005,0.786241710186005,0.00578240578791871,"DeepLearning",0.786241710186005
"OTU2445_g__Geosporobacter",0.779713094234467,0.779713094234467,0.00573439115555287,"DeepLearning",0.779713094234467
"OTU2521_g__Dysosmobacter",0.776705145835876,0.776705145835876,0.0057122692329883,"DeepLearning",0.776705145835876
"OTU2546_g__Faecalicatena",0.770236372947693,0.770236372947693,0.00566469471575681,"DeepLearning",0.770236372947693
"OTU2518_g__Ruthenibacterium",0.767155766487122,0.767155766487122,0.00564203843029506,"DeepLearning",0.767155766487122
"OTU1605_g__Slackia",0.765576958656311,0.765576958656311,0.005630427105914,"DeepLearning",0.765576958656311
"OTU2523_g__Subdoligranulum",0.764410018920898,0.764410018920898,0.00562184486079423,"DeepLearning",0.764410018920898
"OTU1449_g__Porphyromonas",0.761793375015259,0.761793375015259,0.00560260078270873,"DeepLearning",0.761793375015259
"OTU2448_g__Hungatella",0.761064887046814,0.761064887046814,0.00559724312616293,"DeepLearning",0.761064887046814
"OTU2451_g__Alkaliphilus",0.760374426841736,0.760374426841736,0.00559216514437381,"DeepLearning",0.760374426841736
"OTU207_g__Candidatus_Nanosynbacter",0.759494662284851,0.759494662284851,0.00558569492586488,"DeepLearning",0.759494662284851
"OTU2541_g__Faecalibacterium",0.75830203294754,0.75830203294754,0.00557692374685776,"DeepLearning",0.75830203294754
"OTU66_g__Gemmatirosa",0.757881760597229,0.757881760597229,0.00557383285859851,"DeepLearning",0.757881760597229
"OTU1235_g__Jejubacter",0.753814339637756,0.753814339637756,0.00554391905703691,"DeepLearning",0.753814339637756
"OTU2542_g__Wansuia",0.74974513053894,0.74974513053894,0.00551399210462469,"DeepLearning",0.74974513053894
"OTU2524_g__Vescimonas",0.749436616897583,0.749436616897583,0.00551172314452968,"DeepLearning",0.749436616897583
"OTU1228_g__Shigella",0.748832046985626,0.748832046985626,0.00550727684193239,"DeepLearning",0.748832046985626
"OTU1259_g__Salmonella",0.747862935066223,0.747862935066223,0.00550014951925376,"DeepLearning",0.747862935066223
"OTU116_g__Limnospira",0.747153699398041,0.747153699398041,0.00549493345353304,"DeepLearning",0.747153699398041
"OTU1948_g__Turicibacter",0.744699001312256,0.744699001312256,0.00547688040415275,"DeepLearning",0.744699001312256
"OTU291_g__Desulfovibrio",0.742743790149689,0.742743790149689,0.00546250082571451,"DeepLearning",0.742743790149689
"OTU2516_g__Oscillibacter",0.742579102516174,0.742579102516174,0.00546128963237168,"DeepLearning",0.742579102516174
"OTU1293_g__Enterobacter",0.738216161727905,0.738216161727905,0.00542920243356298,"DeepLearning",0.738216161727905
"OTU2577_g__Dorea",0.736512303352356,0.736512303352356,0.00541667142636134,"DeepLearning",0.736512303352356
"OTU1597_g__Actinomarinicola",0.728669404983521,0.728669404983521,0.00535899091878399,"DeepLearning",0.728669404983521
"OTU2422_g__Alkalibacter",0.725065469741821,0.725065469741821,0.00533248581770514,"DeepLearning",0.725065469741821
"OTU284_g__Oleidesulfovibrio",0.723875284194946,0.723875284194946,0.00532373261152721,"DeepLearning",0.723875284194946
"OTU1322_g__Haemophilus",0.720370352268219,0.720370352268219,0.00529795562921146,"DeepLearning",0.720370352268219
"OTU2565_g__Qiania",0.718587279319763,0.718587279319763,0.00528484203932701,"DeepLearning",0.718587279319763
"OTU1876_g__Schaalia",0.717513084411621,0.717513084411621,0.00527694188499314,"DeepLearning",0.717513084411621
"OTU1481_g__Hoylesella",0.717197000980377,0.717197000980377,0.00527461725296381,"DeepLearning",0.717197000980377
"OTU2382_g__Desulfoscipio",0.71697586774826,0.71697586774826,0.00527299093110283,"DeepLearning",0.71697586774826
"OTU2545_g__Anaeropeptidivorans",0.716908514499664,0.716908514499664,0.00527249558239585,"DeepLearning",0.716908514499664
"OTU1962_g__Allobaculum",0.716656565666199,0.716656565666199,0.00527064262754238,"DeepLearning",0.716656565666199
"OTU1952_g__Faecalitalea",0.715339720249176,0.715339720249176,0.0052609579027783,"DeepLearning",0.715339720249176
"OTU2529_g__Ruminococcus",0.713424921035767,0.713424921035767,0.00524687553356426,"DeepLearning",0.713424921035767
"OTU2678_g__Massilistercora",0.711012363433838,0.711012363433838,0.00522913240589709,"DeepLearning",0.711012363433838
"OTU1438_g__Spirosoma",0.710990905761719,0.710990905761719,0.00522897459568956,"DeepLearning",0.710990905761719
"OTU2505_g__Monoglobus",0.705826938152313,0.705826938152313,0.00519099625416124,"DeepLearning",0.705826938152313
"OTU2547_g__Sellimonas",0.703002512454987,0.703002512454987,0.00517022404723278,"DeepLearning",0.703002512454987
"OTU1721_g__Rhodococcus",0.702739477157593,0.702739477157593,0.00516828955710542,"DeepLearning",0.702739477157593
"OTU2330_g__Selenomonas",0.700161755084991,0.700161755084991,0.00514933172920193,"DeepLearning",0.700161755084991
"OTU92_g__Fusobacterium",0.699841797351837,0.699841797351837,0.00514697860366291,"DeepLearning",0.699841797351837
"OTU2136_g__Bacillus",0.696214854717255,0.696214854717255,0.00512030429497265,"DeepLearning",0.696214854717255
"OTU2567_g__Lachnoanaerobaculum",0.693384826183319,0.693384826183319,0.00509949088204556,"DeepLearning",0.693384826183319
"OTU2571_g__Butyrivibrio",0.691387057304382,0.691387057304382,0.00508479831336238,"DeepLearning",0.691387057304382
"OTU2562_g__Anaeromicropila",0.690620839595795,0.690620839595795,0.00507916317386832,"DeepLearning",0.690620839595795
"OTU2323_g__Streptococcus",0.688103079795837,0.688103079795837,0.00506064633782255,"DeepLearning",0.688103079795837
"OTU2272_g__Granulicatella",0.685736000537872,0.685736000537872,0.00504323768012302,"DeepLearning",0.685736000537872
"OTU58_g__Paludibaculum",0.684885680675507,0.684885680675507,0.00503698401228777,"DeepLearning",0.684885680675507
"OTU1569_g__Mesomycoplasma",0.684240102767944,0.684240102767944,0.00503223611684941,"DeepLearning",0.684240102767944
"OTU1837_g__Arthrobacter",0.679541409015656,0.679541409015656,0.00499767962665447,"DeepLearning",0.679541409015656
"OTU917_g__Alteromonas",0.677622497081757,0.677622497081757,0.00498356701048398,"DeepLearning",0.677622497081757
"OTU1583_g__Rubrobacter",0.674660563468933,0.674660563468933,0.00496178350314224,"DeepLearning",0.674660563468933
"OTU2507_g__Pseudoclostridium",0.672534823417664,0.672534823417664,0.00494614977191579,"DeepLearning",0.672534823417664
"OTU2498_g__Clostridium",0.671814739704132,0.671814739704132,0.00494085392436793,"DeepLearning",0.671814739704132
"OTU1942_g__Catenibacterium",0.670828104019165,0.670828104019165,0.00493359772335315,"DeepLearning",0.670828104019165
"OTU1172_g__Morganella",0.669876575469971,0.669876575469971,0.00492659971737235,"DeepLearning",0.669876575469971
"OTU999_g__Acinetobacter",0.669474244117737,0.669474244117737,0.00492364077598107,"DeepLearning",0.669474244117737
"OTU2333_g__Acidaminococcus",0.666757345199585,0.666757345199585,0.00490365937353704,"DeepLearning",0.666757345199585
"OTU32_g__Dissulfurispira",0.664644181728363,0.664644181728363,0.00488811813662667,"DeepLearning",0.664644181728363
"OTU2519_g__Flavonifractor",0.663298189640045,0.663298189640045,0.00487821905299737,"DeepLearning",0.663298189640045
"OTU1174_g__Proteus",0.661574304103851,0.661574304103851,0.00486554075626869,"DeepLearning",0.661574304103851
"OTU743_g__Sutterella",0.66071629524231,0.66071629524231,0.00485923053977574,"DeepLearning",0.66071629524231
"OTU2242_g__Ligilactobacillus",0.659542977809906,0.659542977809906,0.0048506013899554,"DeepLearning",0.659542977809906
"OTU2549_g__Anaerocolumna",0.656436622142792,0.656436622142792,0.00482775573224461,"DeepLearning",0.656436622142792
"OTU1304_g__Frederiksenia",0.655828475952148,0.655828475952148,0.00482328312794606,"DeepLearning",0.655828475952148
"OTU1844_g__Rothia",0.655255973339081,0.655255973339081,0.00481907266393669,"DeepLearning",0.655255973339081
"OTU2674_g__Gemella",0.649540781974792,0.649540781974792,0.00477704035352148,"DeepLearning",0.649540781974792
"OTU2444_g__Paraclostridium",0.649242162704468,0.649242162704468,0.00477484416146662,"DeepLearning",0.649242162704468
"OTU704_g__Oxalobacter",0.647202610969543,0.647202610969543,0.00475984430124044,"DeepLearning",0.647202610969543
"OTU2573_g__Lacrimispora",0.646790266036987,0.646790266036987,0.00475681171508564,"DeepLearning",0.646790266036987
"OTU2101_g__Lysinibacillus",0.644800662994385,0.644800662994385,0.00474217920195367,"DeepLearning",0.644800662994385
"OTU2438_g__Terrisporobacter",0.64441967010498,0.64441967010498,0.00473937719404655,"DeepLearning",0.64441967010498
"OTU1592_g__Thermoleophilum",0.643674850463867,0.643674850463867,0.00473389942639834,"DeepLearning",0.643674850463867
"OTU2560_g__Lachnoclostridium",0.640453040599823,0.640453040599823,0.00471020466209868,"DeepLearning",0.640453040599823
"OTU2429_g__Peptacetobacter",0.639057338237762,0.639057338237762,0.00469993998482191,"DeepLearning",0.639057338237762
"OTU2513_g__Acetivibrio",0.638252139091492,0.638252139091492,0.00469401815678417,"DeepLearning",0.638252139091492
"OTU1177_g__Providencia",0.636153221130371,0.636153221130371,0.00467858168831714,"DeepLearning",0.636153221130371
"OTU2517_g__Fastidiosipila",0.635878264904022,0.635878264904022,0.00467655952585225,"DeepLearning",0.635878264904022
"OTU2357_g__Halothermothrix",0.635741651058197,0.635741651058197,0.00467555480086428,"DeepLearning",0.635741651058197
"OTU1606_g__Raoultibacter",0.634499847888947,0.634499847888947,0.00466642197346489,"DeepLearning",0.634499847888947
"OTU2564_g__Wujia",0.630678653717041,0.630678653717041,0.00463831904403475,"DeepLearning",0.630678653717041
"OTU2270_g__Carnobacterium",0.629483282566071,0.629483282566071,0.00462952770039,"DeepLearning",0.629483282566071
"OTU2579_g__Coprococcus",0.62716805934906,0.62716805934906,0.00461250041735868,"DeepLearning",0.62716805934906
"OTU1601_g__Berryella",0.625075101852417,0.625075101852417,0.00459710778506041,"DeepLearning",0.625075101852417
"OTU1181_g__Sodalis",0.624758183956146,0.624758183956146,0.00459477701596746,"DeepLearning",0.624758183956146
"OTU2371_g__Ammonifex",0.624707221984863,0.624707221984863,0.00459440221672457,"DeepLearning",0.624707221984863
"OTU2393_g__Desulfotomaculum",0.624502956867218,0.624502956867218,0.00459289995122117,"DeepLearning",0.624502956867218
"OTU1951_g__Tannockella",0.624277412891388,0.624277412891388,0.00459124119059531,"DeepLearning",0.624277412891388
"OTU2418_g__Aminipila",0.623781979084015,0.623781979084015,0.004587597528248,"DeepLearning",0.623781979084015
"OTU2504_g__Ethanoligenens",0.622538328170776,0.622538328170776,0.0045784511116363,"DeepLearning",0.622538328170776
"OTU1163_g__Yersinia",0.621392846107483,0.621392846107483,0.00457002667672406,"DeepLearning",0.621392846107483
"OTU69_g__Gemmatimonas",0.620925605297089,0.620925605297089,0.00456659035945499,"DeepLearning",0.620925605297089
"OTU1937_g__Parvimonas",0.619334757328033,0.619334757328033,0.00455489048601304,"DeepLearning",0.619334757328033
"OTU2600_g__Roseburia",0.617017507553101,0.617017507553101,0.00453784829868434,"DeepLearning",0.617017507553101
"OTU1480_g__Parabacteroides",0.612128078937531,0.612128078937531,0.00450188905108909,"DeepLearning",0.612128078937531
"OTU2554_g__Enterocloster",0.611003994941711,0.611003994941711,0.00449362198802271,"DeepLearning",0.611003994941711
"OTU960_g__Vibrio",0.604916095733643,0.604916095733643,0.00444884860197496,"DeepLearning",0.604916095733643
"OTU1549_g__Pelolinea",0.60185307264328,0.60185307264328,0.00442632163321105,"DeepLearning",0.60185307264328
"OTU168_g__Cloacibacillus",0.596714377403259,0.596714377403259,0.00438852915703827,"DeepLearning",0.596714377403259
"OTU2432_g__Filifactor",0.594601571559906,0.594601571559906,0.00437299055029803,"DeepLearning",0.594601571559906
"OTU2555_g__Marvinbryantia",0.59380167722702,0.59380167722702,0.00436710773645049,"DeepLearning",0.59380167722702
"OTU1945_g__Thomasclavelia",0.587828159332275,0.587828159332275,0.00432317556648123,"DeepLearning",0.587828159332275
"OTU205_g__Candidatus_Saccharimonas",0.586226403713226,0.586226403713226,0.00431139547285044,"DeepLearning",0.586226403713226
"OTU179_g__Anaeromyxobacter",0.584968328475952,0.584968328475952,0.00430214297271034,"DeepLearning",0.584968328475952
"OTU84_g__Cetobacterium",0.584283113479614,0.584283113479614,0.00429710356674973,"DeepLearning",0.584283113479614
"OTU1454_g__Coprobacter",0.58230048418045,0.58230048418045,0.0042825223419352,"DeepLearning",0.58230048418045
"OTU2447_g__Caloramator",0.578525960445404,0.578525960445404,0.00425476264970645,"DeepLearning",0.578525960445404
"OTU2584_g__Mediterraneibacter",0.564467549324036,0.564467549324036,0.0041513702237082,"DeepLearning",0.564467549324036
"OTU2566_g__Simiaoa",0.563762784004211,0.563762784004211,0.00414618703511406,"DeepLearning",0.563762784004211
"OTU65_g__Candidatus_Koribacter",0.562847077846527,0.562847077846527,0.00413945248450751,"DeepLearning",0.562847077846527
"OTU2411_g__Candidatus_Formimonas",0.558974027633667,0.558974027633667,0.00411096818040917,"DeepLearning",0.558974027633667
"OTU2450_g__Serpentinicella",0.556171357631683,0.556171357631683,0.00409035597549668,"DeepLearning",0.556171357631683
"OTU2515_g__Acutalibacter",0.555776119232178,0.555776119232178,0.00408744919914623,"DeepLearning",0.555776119232178
"OTU1960_g__Amedibacterium",0.555419385433197,0.555419385433197,0.00408482560444596,"DeepLearning",0.555419385433197
"OTU1964_g__Faecalibacillus",0.555414021015167,0.555414021015167,0.00408478615189408,"DeepLearning",0.555414021015167
"OTU2396_g__Petrocella",0.555225431919098,0.555225431919098,0.00408339917551452,"DeepLearning",0.555225431919098
"OTU2348_g__Veillonella",0.553304135799408,0.553304135799408,0.00406926902487653,"DeepLearning",0.553304135799408
"OTU740_g__Turicimonas",0.548884332180023,0.548884332180023,0.00403676362901786,"DeepLearning",0.548884332180023
"OTU918_g__Succinivibrio",0.547560036182404,0.547560036182404,0.00402702410904283,"DeepLearning",0.547560036182404
"OTU2337_g__Phascolarctobacterium",0.545231401920319,0.545231401920319,0.00400989819463181,"DeepLearning",0.545231401920319
"OTU2679_g__Intestinimonas",0.532713711261749,0.532713711261749,0.00391783697989625,"DeepLearning",0.532713711261749
"OTU965_g__Moraxella",0.531827747821808,0.531827747821808,0.00391132117177181,"DeepLearning",0.531827747821808
"OTU2563_g__Tyzzerella",0.528153836727142,0.528153836727142,0.00388430143407172,"DeepLearning",0.528153836727142
"OTU2575_g__Anaerobutyricum",0.526553571224213,0.526553571224213,0.00387253229948313,"DeepLearning",0.526553571224213
"OTU2386_g__Heliorestis",0.520946979522705,0.520946979522705,0.00383129868406272,"DeepLearning",0.520946979522705
"OTU2436_g__Romboutsia",0.512158095836639,0.512158095836639,0.00376666093814152,"DeepLearning",0.512158095836639
"OTU2677_g__Flintibacter",0.51080322265625,0.51080322265625,0.00375669653862076,"DeepLearning",0.51080322265625
"OTU2511_g__Anaerotruncus",0.505209743976593,0.505209743976593,0.00371555936277162,"DeepLearning",0.505209743976593
"OTU2265_g__Enterococcus",0.499521017074585,0.499521017074585,0.00367372168494571,"DeepLearning",0.499521017074585
"OTU1619_g__Atopobium",0.497691690921783,0.497691690921783,0.00366026792639167,"DeepLearning",0.497691690921783
"OTU1628_g__Collinsella",0.496643364429474,0.496643364429474,0.00365255802103022,"DeepLearning",0.496643364429474
"OTU2413_g__Christensenella",0.484322160482407,0.484322160482407,0.00356194186559783,"DeepLearning",0.484322160482407
"OTU2279_g__Lactococcus",0.484291970729828,0.484291970729828,0.00356171983540306,"DeepLearning",0.484291970729828
"OTU1596_g__Aquihabitans",0.4832563996315,0.4832563996315,0.00355410373944275,"DeepLearning",0.4832563996315
"OTU1536_g__Phocaeicola",0.470126271247864,0.470126271247864,0.00345753835836714,"DeepLearning",0.470126271247864
"OTU1484_g__Paraprevotella",0.451681315898895,0.451681315898895,0.0033218851423319,"DeepLearning",0.451681315898895
"OTU2095_g__Anoxybacillus",0.4440638422966,0.4440638422966,0.00326586251865704,"DeepLearning",0.4440638422966
"OTU1679_g__Cutibacterium",0.434102714061737,0.434102714061737,0.00319260351342588,"DeepLearning",0.434102714061737
"OTU2427_g__Eubacterium",0.428952991962433,0.428952991962433,0.0031547299403409,"DeepLearning",0.428952991962433
"OTU1232_g__Candidatus_Moranella",0.407918989658356,0.407918989658356,0.00300003560768152,"DeepLearning",0.407918989658356
"OTU1612_g__Eggerthella",0.385190159082413,0.385190159082413,0.00283287667961618,"DeepLearning",0.385190159082413
